,state/ut,district,year,murder,assault on women,kidnapping and abduction,dacoity,robbery,arson,hurt,prevention of atrocities (poa) act,protection of civil rights (pcr) act,other crimes against scs,total_atrocities
2689,uttar pradesh,sonbhadra,2004,3,2,0,0,0,0,2,11,0,10,28
2690,uttar pradesh,st.ravidasnagar,2004,2,0,0,0,0,0,6,13,0,5,26
2691,uttar pradesh,sultanpur,2004,4,3,0,0,0,2,7,45,0,20,81
2692,uttar pradesh,unnao,2004,5,9,4,0,0,2,21,39,0,72,152
2693,uttar pradesh,varanasi,2004,3,0,0,0,0,1,4,26,0,0,34
2694,uttarakhand,almora,2004,0,0,0,0,0,0,0,6,0,0,6
2695,uttarakhand,bageshwar,2004,0,0,0,0,0,0,0,2,0,0,2
2696,uttarakhand,chamoli,2004,0,0,0,0,0,0,0,10,0,0,10
2697,uttarakhand,champawat,2004,0,0,0,0,0,0,0,0,0,0,0
2698,uttarakhand,dehradun,2004,1,1,0,0,0,1,0,6,0,0,9
2699,uttarakhand,haridwar,2004,1,5,0,0,0,0,4,1,0,0,11
2700,uttarakhand,nainital,2004,0,0,0,0,0,0,0,8,0,0,8
2701,uttarakhand,pauri garhwal,2004,0,0,0,0,0,0,0,14,0,0,14
2702,uttarakhand,pithoragarh,2004,0,0,0,0,0,0,0,6,0,0,6
2703,uttarakhand,rudra prayag,2004,0,0,0,0,0,0,0,9,0,0,9
2704,uttarakhand,tehri garhwal,2004,0,0,0,0,0,0,0,9,0,0,9
2705,uttarakhand,udhamsingh nagar,2004,4,0,2,0,0,1,5,29,0,0,41
2706,uttarakhand,uttarkashi,2004,0,0,0,0,0,0,0,12,0,0,12
2707,west bengal,24 parganas north,2004,0,0,0,0,0,0,0,0,0,0,0
2708,west bengal,24 parganas south,2004,0,0,0,0,0,0,0,1,0,0,1
2709,west bengal,asansol,2004,0,0,0,0,0,0,0,0,0,1,1
2710,west bengal,bankura,2004,0,0,0,0,0,0,2,1,0,3,6
2711,west bengal,birbhum,2004,0,1,0,0,0,0,0,0,0,0,1
2712,west bengal,burdwan,2004,0,0,0,0,0,0,0,0,0,1,1
2713,west bengal,coochbehar,2004,0,0,0,0,0,0,0,0,0,0,0
2714,west bengal,dakshin dinajpur,2004,0,0,0,0,0,0,0,0,0,0,0
2715,west bengal,darjeeling,2004,0,0,0,0,0,0,0,0,0,1,1
2716,west bengal,hooghly,2004,0,0,0,0,0,0,0,0,0,0,0
2717,west bengal,howrah,2004,0,0,0,0,0,0,0,0,0,0,0
2718,west bengal,howrah city,2004,0,0,0,0,0,0,0,0,0,0,0
2719,west bengal,howrah g.r.p.,2004,0,0,0,0,0,0,0,0,0,0,0
2720,west bengal,jalpaiguri,2004,0,0,0,0,0,0,0,0,0,0,0
2721,west bengal,kharagpur g.r.p.,2004,0,0,0,0,0,0,0,0,0,0,0
2722,west bengal,kolkata,2004,0,0,0,0,0,0,0,0,0,0,0
2723,west bengal,malda,2004,0,0,0,0,0,0,0,0,0,0,0
2724,west bengal,murshidabad,2004,0,1,0,0,0,0,0,0,0,2,3
2725,west bengal,nadia,2004,0,0,0,0,0,0,0,0,0,0,0
2726,west bengal,paschim midnapur,2004,0,0,0,0,0,0,0,0,0,0,0
2727,west bengal,purab midnapur,2004,0,0,0,0,0,0,0,0,0,0,0
2728,west bengal,purulia,2004,0,0,0,0,0,0,0,0,0,0,0
2729,west bengal,sealdah g.r.p.,2004,0,0,0,0,0,0,0,0,0,0,0
2730,west bengal,siliguri g.r.p.,2004,0,0,0,0,0,0,0,0,0,0,0
2731,west bengal,uttar dinajpur,2004,0,0,0,0,0,0,0,0,0,0,0
2732,a&n islands,andaman,2004,0,0,0,0,0,0,0,0,0,0,0
2733,a&n islands,nicobar,2004,0,0,0,0,0,0,0,0,0,0,0
2734,chandigarh,chandigarh,2004,0,0,0,0,0,0,0,0,0,0,0
2735,d&n haveli,d and n haveli,2004,0,0,0,0,0,0,0,0,0,0,0
2736,daman & diu,daman,2004,0,0,0,0,0,0,0,0,0,0,0
2737,daman & diu,diu,2004,0,0,0,0,0,0,0,0,0,0,0
2738,delhi,central,2004,0,0,0,0,0,0,0,1,0,0,1
2739,delhi,east,2004,0,0,0,0,0,0,0,0,0,0,0
2740,delhi,grp(rly),2004,0,0,0,0,0,0,0,0,0,0,0
2741,delhi,igi airport,2004,0,0,0,0,0,0,0,0,0,0,0
2742,delhi,new delhi,2004,0,0,0,0,0,0,0,1,0,0,1
2743,delhi,north,2004,0,0,0,0,0,0,0,0,0,0,0
2744,delhi,north-east,2004,0,0,0,0,0,0,0,1,0,0,1
2745,delhi,north-west,2004,0,0,0,0,0,0,0,0,0,0,0
2746,delhi,south,2004,0,0,0,0,0,0,0,0,0,0,0
2747,delhi,south-west,2004,0,0,0,0,0,0,0,0,0,0,0
2748,delhi,stf,2004,0,0,0,0,0,0,0,1,0,0,1
2749,delhi,west,2004,0,0,0,0,0,0,0,1,0,0,1
2750,lakshadweep,lakshadweep,2004,0,0,0,0,0,0,0,0,0,0,0
2751,puducherry,pondicherry,2004,0,0,0,0,0,0,0,0,20,3,23
2752,andhra pradesh,adilabad,2005,0,5,0,0,0,0,6,26,0,37,74
2753,andhra pradesh,anantapur,2005,2,0,0,0,0,0,26,80,0,0,108
2754,andhra pradesh,chittoor,2005,0,5,0,0,0,1,16,24,0,19,65
2755,andhra pradesh,cuddapah,2005,3,1,2,0,0,0,16,16,0,46,84
2756,andhra pradesh,cyberabad,2005,9,5,5,0,0,2,46,69,0,23,159
2757,andhra pradesh,east godavari,2005,0,6,1,0,0,0,14,127,32,40,220
2758,andhra pradesh,guntakal rly.,2005,0,0,0,0,0,0,0,1,0,0,1
2759,andhra pradesh,guntur,2005,2,6,0,0,0,0,27,13,2,52,102
2760,andhra pradesh,hyderabad city,2005,0,0,0,0,0,0,0,75,0,75,150
2761,andhra pradesh,karimnagar,2005,0,2,0,0,0,0,7,142,2,178,331
2762,andhra pradesh,khammam,2005,0,1,0,0,0,1,10,16,0,29,57
2763,andhra pradesh,krishna,2005,2,1,1,0,0,0,17,19,0,62,102
2764,andhra pradesh,kurnool,2005,3,3,1,0,0,1,39,66,1,89,203
2765,andhra pradesh,mahaboobnagar,2005,4,8,7,0,0,0,28,40,1,94,182
2766,andhra pradesh,medak,2005,0,1,0,0,0,0,3,41,0,37,82
2767,andhra pradesh,nalgonda,2005,2,5,0,0,0,1,10,86,0,72,176
2768,andhra pradesh,nellore,2005,3,1,0,0,0,1,25,144,2,120,296
2769,andhra pradesh,nizamabad,2005,1,1,0,0,0,1,14,19,0,24,60
2770,andhra pradesh,prakasham,2005,0,2,1,0,0,0,48,7,1,15,74
2771,andhra pradesh,ranga reddy,2005,0,1,0,0,0,0,1,33,0,0,35
2772,andhra pradesh,secunderabad rly.,2005,0,0,0,0,0,0,0,2,0,0,2
2773,andhra pradesh,srikakulam,2005,0,0,0,0,0,0,12,36,0,26,74
2774,andhra pradesh,vijayawada,2005,1,2,3,0,0,0,56,11,5,29,107
2775,andhra pradesh,vijayawada rly.,2005,0,0,0,0,0,0,0,0,0,0,0
2776,andhra pradesh,visakha rural,2005,1,2,0,0,0,0,0,34,0,41,78
2777,andhra pradesh,visakhapatnam,2005,0,3,0,0,0,0,1,35,0,0,39
2778,andhra pradesh,vizianagaram,2005,0,2,0,0,0,0,2,11,15,1,31
2779,andhra pradesh,warangal,2005,0,3,0,0,0,0,11,14,0,20,48
2780,andhra pradesh,west godavari,2005,4,8,0,0,0,1,24,57,0,83,177
2781,arunachal pradesh,changlang,2005,0,0,0,0,0,0,0,0,0,0,0
2782,arunachal pradesh,dibang valley,2005,0,0,0,0,0,0,0,0,0,0,0
2783,arunachal pradesh,k/kumey,2005,0,0,0,0,0,0,0,0,0,0,0
2784,arunachal pradesh,kameng east,2005,0,0,0,0,0,0,0,0,0,0,0
2785,arunachal pradesh,kameng west,2005,0,0,0,0,0,0,0,0,0,0,0
2786,arunachal pradesh,lohit,2005,0,0,0,0,0,0,0,0,0,0,0
2787,arunachal pradesh,papum pare,2005,1,0,0,0,1,0,0,0,0,0,2
2788,arunachal pradesh,siang east,2005,0,0,0,0,0,0,0,0,0,0,0
2789,arunachal pradesh,siang upper,2005,0,0,0,0,0,0,0,0,0,0,0
2790,arunachal pradesh,siang west,2005,0,0,0,0,0,0,0,0,0,0,0
2791,arunachal pradesh,subansiri lower,2005,0,0,0,0,0,0,0,0,0,0,0
2792,arunachal pradesh,subansiri upper,2005,0,0,0,0,0,0,0,0,0,0,0
2793,arunachal pradesh,tawang,2005,0,0,0,0,0,0,0,0,0,0,0
2794,arunachal pradesh,tirap,2005,0,0,0,0,0,0,0,0,0,0,0
2795,arunachal pradesh,upper dibang valley,2005,0,0,0,0,0,0,0,0,0,0,0
2796,assam,barpeta,2005,0,0,0,0,0,0,0,0,0,0,0
2797,assam,baska,2005,0,0,0,0,0,0,0,0,0,0,0
2798,assam,bongaigaon,2005,0,0,0,0,0,2,10,0,0,25,37
2799,assam,c.i.d.,2005,0,0,0,0,0,0,0,0,0,0,0
2800,assam,cachar,2005,0,0,0,0,0,0,0,0,0,0,0
2801,assam,chirang,2005,0,0,0,0,0,0,0,0,0,0,0
2802,assam,darrang,2005,0,0,0,0,0,0,0,0,0,0,0
2803,assam,dhemaji,2005,0,2,4,0,6,2,36,0,0,15,65
2804,assam,dhubri,2005,0,0,0,0,0,0,0,0,0,0,0
2805,assam,dibrugarh,2005,3,1,0,1,0,0,5,0,0,23,33
2806,assam,g.r.p.,2005,0,0,0,0,0,0,0,0,0,0,0
2807,assam,goalpara,2005,0,0,0,0,0,0,0,0,0,0,0
2808,assam,golaghat,2005,3,1,0,0,0,0,0,0,0,0,4
2809,assam,guwahati city,2005,0,0,0,0,0,0,0,0,0,0,0
2810,assam,hailakandi,2005,0,0,0,0,0,0,0,0,0,0,0
2811,assam,jorhat,2005,0,0,0,0,0,0,0,0,0,0,0
2812,assam,kamrup,2005,0,0,0,0,0,0,0,0,0,0,0
2813,assam,karbi anglong,2005,0,0,0,0,0,0,0,0,0,0,0
2814,assam,karimganj,2005,0,0,0,0,0,0,0,0,0,0,0
2815,assam,kokrajhar,2005,5,4,5,0,2,0,7,0,0,0,23
2816,assam,lakhimpur,2005,0,0,0,0,0,0,0,0,0,0,0
2817,assam,morigaon,2005,0,0,0,0,0,0,0,0,0,0,0
2818,assam,n.c.hills,2005,0,0,0,0,0,0,2,0,0,5,7
2819,assam,nagaon,2005,2,4,6,0,0,2,13,0,0,23,50
2820,assam,nalbari,2005,0,0,0,0,0,0,0,0,0,0,0
2821,assam,r.p.o.,2005,0,0,0,0,0,0,0,0,0,0,0
2822,assam,sibsagar,2005,0,0,0,0,0,0,0,0,0,0,0
2823,assam,sonitpur,2005,8,2,10,2,0,1,38,0,0,2,63
2824,assam,tinsukia,2005,0,0,0,0,0,0,0,0,0,0,0
2825,assam,udalguri,2005,0,0,0,0,0,0,0,0,0,0,0
2826,bihar,araria,2005,1,0,0,0,0,1,14,15,0,0,31
2827,bihar,arwal,2005,0,0,0,0,0,0,0,2,0,0,2
2828,bihar,aurangabad,2005,0,0,0,0,0,0,0,37,0,0,37
2829,bihar,bagaha,2005,0,0,0,0,0,0,0,0,14,0,14
2830,bihar,banka,2005,0,0,0,0,0,0,0,0,0,0,0
2831,bihar,begusarai,2005,0,0,0,0,0,0,0,25,19,0,44
2832,bihar,bettiah,2005,0,0,0,0,0,0,60,0,0,0,60
2833,bihar,bhabhua,2005,0,0,0,0,0,1,14,17,0,2,34
2834,bihar,bhagalpur,2005,2,0,1,0,0,2,0,41,0,36,82
2835,bihar,bhojpur,2005,0,0,0,0,0,0,0,59,0,0,59
2836,bihar,buxar,2005,0,0,0,0,0,0,5,8,21,0,34
2837,bihar,darbhanga,2005,0,0,0,0,0,0,0,79,0,0,79
2838,bihar,gaya,2005,0,1,0,0,0,3,19,41,0,18,82
2839,bihar,gopalganj,2005,0,0,0,0,0,3,5,49,0,0,57
2840,bihar,jamalpur rly.,2005,0,0,0,0,0,0,0,0,0,0,0
2841,bihar,jamui,2005,0,0,0,0,0,0,0,34,19,0,53
2842,bihar,jehanabad,2005,2,1,0,1,0,1,3,12,0,5,25
2843,bihar,katihar,2005,0,0,0,0,0,0,5,5,0,0,10
2844,bihar,katihar rly.,2005,0,0,0,0,0,0,0,1,0,0,1
2845,bihar,khagaria,2005,0,0,0,0,0,0,0,3,0,0,3
2846,bihar,kishanganj,2005,0,0,1,0,0,0,0,5,0,5,11
2847,bihar,lakhisarai,2005,0,0,0,0,1,0,0,0,0,0,1
2848,bihar,madhepura,2005,0,4,0,0,0,0,0,39,0,0,43
2849,bihar,madhubani,2005,0,0,0,0,0,0,0,62,0,0,62
2850,bihar,motihari,2005,0,0,0,0,0,0,25,84,2,3,114
2851,bihar,munger,2005,0,0,0,0,0,0,17,23,0,0,40
2852,bihar,muzaffarpur,2005,0,0,0,0,0,0,46,46,0,0,92
2853,bihar,muzaffarpur rly.,2005,0,0,0,0,0,0,0,0,0,0,0
2854,bihar,nalanda,2005,4,3,0,0,2,0,5,68,6,4,92
2855,bihar,naugachia,2005,0,0,0,0,0,0,0,7,0,0,7
2856,bihar,nawadah,2005,0,0,0,0,0,0,0,8,3,0,11
2857,bihar,patna,2005,0,2,1,3,2,1,6,19,0,4,38
2858,bihar,patna rly.,2005,0,0,0,0,0,0,0,0,0,0,0
2859,bihar,purnea,2005,0,0,0,0,0,0,2,5,0,3,10
2860,bihar,rohtas,2005,0,0,0,0,0,0,0,2,0,0,2
2861,bihar,saharsa,2005,0,0,0,0,1,3,12,21,0,7,44
2862,bihar,samastipur,2005,0,0,0,0,0,0,0,0,0,0,0
2863,bihar,saran,2005,0,2,0,0,0,0,4,79,0,0,85
2864,bihar,sheikhpura,2005,0,0,0,0,0,0,0,18,0,18,36
2865,bihar,sheohar,2005,0,0,0,0,0,0,0,3,0,0,3
2866,bihar,sitamarhi,2005,0,0,0,0,0,0,0,25,6,0,31
2867,bihar,siwan,2005,3,0,0,0,0,1,5,15,5,0,29
2868,bihar,supaul,2005,0,0,0,0,0,0,0,10,0,0,10
2869,bihar,vaishali,2005,0,3,2,0,0,3,72,174,0,102,356
2870,chhattisgarh,balrampur,2005,0,1,0,0,0,0,0,0,0,3,4
2871,chhattisgarh,bilaspur,2005,2,4,0,0,0,0,18,1,0,18,43
2872,chhattisgarh,bizapur,2005,0,0,0,0,0,0,0,0,0,0,0
2873,chhattisgarh,dantewara,2005,0,0,0,0,0,0,0,2,0,2,4
2874,chhattisgarh,dhamtari,2005,0,2,0,0,0,0,1,0,0,5,8
2875,chhattisgarh,durg,2005,0,3,0,0,0,0,0,0,0,19,22
2876,chhattisgarh,grp raipur,2005,0,0,0,0,0,0,1,0,0,0,1
2877,chhattisgarh,jagdalpur,2005,0,1,0,0,0,0,0,0,0,0,1
2878,chhattisgarh,janjgir,2005,1,2,0,0,0,0,1,0,0,33,37
2879,chhattisgarh,jashpur,2005,0,2,0,0,0,0,0,2,0,13,17
2880,chhattisgarh,kabirdham,2005,1,1,1,0,0,0,11,21,0,8,43
2881,chhattisgarh,kanker,2005,0,2,0,0,0,0,0,0,0,1,3
2882,chhattisgarh,korba,2005,0,3,0,0,0,0,1,0,1,0,5
2883,chhattisgarh,koriya,2005,0,1,0,0,0,0,4,5,0,0,10
2884,chhattisgarh,mahasamund,2005,0,3,0,0,0,0,18,0,0,15,36
2885,chhattisgarh,narayanpur,2005,0,0,0,0,0,0,0,0,0,0,0
2886,chhattisgarh,raigarh,2005,0,3,0,0,0,0,0,20,0,12,35
2887,chhattisgarh,raipur,2005,1,19,2,0,0,0,3,63,0,38,126
2888,chhattisgarh,rajnandgaon,2005,0,9,0,0,0,0,11,1,0,26,47
2889,chhattisgarh,sarguja,2005,0,0,0,0,0,0,0,0,0,0,0
2890,chhattisgarh,surajpur,2005,1,3,0,0,0,0,2,0,0,6,12
2891,goa,north goa,2005,0,1,0,0,0,0,0,0,0,0,1
2892,goa,south goa,2005,0,0,0,0,0,0,0,1,0,0,1
2893,gujarat,ahmedabad commr.,2005,1,4,0,0,0,0,2,41,0,35,83
2894,gujarat,ahmedabad rural,2005,0,0,0,0,1,1,27,20,0,20,69
2895,gujarat,ahwa-dang,2005,0,0,0,0,0,0,0,0,0,0,0
2896,gujarat,amreli,2005,1,0,0,0,0,0,2,0,0,8,11
2897,gujarat,anand,2005,0,0,1,1,0,0,2,18,3,23,48
2898,gujarat,bharuch,2005,0,1,0,0,0,0,2,6,0,4,13
2899,gujarat,bhavnagar,2005,0,1,0,0,2,0,7,29,0,13,52
2900,gujarat,dahod,2005,0,0,0,1,1,0,0,1,0,1,4
2901,gujarat,gandhinagar,2005,0,0,0,0,0,0,12,0,0,19,31
2902,gujarat,himatnagar,2005,0,1,1,1,1,0,7,17,0,17,45
2903,gujarat,jamnagar,2005,0,0,0,0,0,1,10,39,0,28,78
2904,gujarat,junagadh,2005,1,1,3,1,4,0,10,13,0,69,102
2905,gujarat,kheda north,2005,0,0,3,1,1,1,5,25,0,8,44
2906,gujarat,kutch,2005,2,2,0,0,0,0,18,6,0,52,80
2907,gujarat,mehsana,2005,0,0,1,0,1,0,13,50,0,34,99
2908,gujarat,narmada,2005,0,0,0,0,0,0,0,0,0,0,0
2909,gujarat,navsari,2005,0,0,1,0,0,0,0,1,0,1,3
2910,gujarat,palanpur,2005,2,1,1,1,0,2,22,85,0,55,169
2911,gujarat,panchmahal,2005,0,0,0,0,0,0,0,11,3,11,25
2912,gujarat,patan,2005,1,2,0,0,3,0,9,0,0,24,39
2913,gujarat,porbandar,2005,0,0,0,0,0,0,3,10,0,10,23
2914,gujarat,rajkot commr.,2005,0,1,0,0,1,0,2,9,0,5,18
2915,gujarat,rajkot rural,2005,1,3,3,1,0,2,40,0,0,25,75
2916,gujarat,surat commr.,2005,0,0,1,0,0,0,1,0,0,2,4
2917,gujarat,surat rural,2005,1,1,1,0,0,0,1,5,0,1,10
2918,gujarat,surendranagar,2005,0,1,0,0,2,0,71,29,0,28,131
2919,gujarat,vadodara commr.,2005,0,0,0,0,0,0,2,8,0,11,21
2920,gujarat,vadodara rural,2005,0,1,1,0,0,1,2,9,0,12,26
2921,gujarat,valsad,2005,0,0,1,0,0,0,0,2,0,1,4
2922,gujarat,w.rly,2005,0,0,0,0,0,0,0,0,0,0,0
2923,haryana,ambala,2005,0,1,1,0,0,0,3,2,0,0,7
2924,haryana,bhiwani,2005,0,0,0,0,0,0,0,5,0,7,12
2925,haryana,faridabad,2005,1,6,2,0,0,0,6,8,0,17,40
2926,haryana,fatehabad,2005,0,3,2,0,0,0,1,1,0,0,7
2927,haryana,grp,2005,0,0,0,0,0,0,0,0,0,0,0
2928,haryana,gurgaon,2005,0,0,1,0,0,0,7,7,0,12,27
2929,haryana,hissar,2005,0,1,0,0,0,0,7,2,0,4,14
2930,haryana,jhajjar,2005,0,0,0,0,0,0,0,3,0,0,3
2931,haryana,jind,2005,1,1,4,0,0,0,0,15,0,5,26
2932,haryana,kaithal,2005,0,0,0,0,0,0,0,4,0,2,6
2933,haryana,karnal,2005,1,1,1,0,0,0,7,7,0,7,24
2934,haryana,kurukshetra,2005,0,2,1,0,0,0,0,3,0,1,7
2935,haryana,mahendragarh,2005,1,2,0,0,0,1,4,0,0,10,18
2936,haryana,mewat,2005,0,0,0,0,0,1,0,1,0,3,5
2937,haryana,panchkula,2005,0,0,0,0,0,0,0,0,0,0,0
2938,haryana,panipat,2005,1,6,1,0,1,0,5,5,0,13,32
2939,haryana,rewari,2005,1,2,2,0,0,2,5,1,0,4,17
2940,haryana,rohtak,2005,1,1,0,0,0,0,1,3,0,7,13
2941,haryana,sirsa,2005,0,0,0,0,0,0,0,0,0,0,0
2942,haryana,sonipat,2005,3,7,0,0,0,1,6,4,0,3,24
2943,haryana,yamunanagar,2005,0,2,0,0,0,0,0,2,0,2,6
2944,himachal pradesh,bilaspur,2005,0,1,0,0,0,0,0,2,0,2,5
2945,himachal pradesh,chamba,2005,0,0,0,0,0,0,0,0,0,0,0
2946,himachal pradesh,g.r.p.,2005,0,0,0,0,0,0,0,0,0,0,0
2947,himachal pradesh,hamirpur,2005,0,0,0,0,0,0,0,3,0,1,4
2948,himachal pradesh,kangra,2005,0,2,0,0,0,0,0,2,0,7,11
2949,himachal pradesh,kinnaur,2005,0,0,0,0,0,0,0,0,0,0,0
2950,himachal pradesh,kullu,2005,0,1,0,0,0,0,0,1,0,1,3
2951,himachal pradesh,lahaul-spiti,2005,0,0,0,0,0,0,0,0,0,0,0
2952,himachal pradesh,mandi,2005,0,1,0,0,0,0,0,0,1,3,5
2953,himachal pradesh,shimla,2005,0,4,0,0,0,0,0,5,0,5,14
2954,himachal pradesh,sirmaur,2005,0,0,0,0,0,0,0,3,0,0,3
2955,himachal pradesh,solan,2005,0,0,0,0,0,0,0,0,2,2,4
2956,himachal pradesh,una,2005,0,0,0,0,0,0,1,2,0,3,6
2957,jammu & kashmir,anantnag,2005,0,0,0,0,0,0,0,0,0,0,0
2958,jammu & kashmir,awantipora,2005,0,0,0,0,0,0,0,0,0,0,0
2959,jammu & kashmir,baramulla,2005,0,0,0,0,0,0,0,0,0,0,0
2960,jammu & kashmir,border,2005,0,0,0,0,0,0,0,0,0,0,0
2961,jammu & kashmir,budgam,2005,0,0,0,0,0,0,0,0,0,0,0
2962,jammu & kashmir,crime jammu,2005,0,0,0,0,0,0,0,0,0,0,0
2963,jammu & kashmir,crime srinagar,2005,0,0,0,0,0,0,0,0,0,0,0
2964,jammu & kashmir,doda,2005,0,0,0,0,0,0,0,0,0,0,0
2965,jammu & kashmir,ganderbal,2005,0,0,0,0,0,0,0,0,0,0,0
2966,jammu & kashmir,handwara,2005,0,0,0,0,0,0,0,0,0,0,0
2967,jammu & kashmir,jammu,2005,0,0,0,0,0,0,0,0,0,0,0
2968,jammu & kashmir,kargil,2005,0,0,0,0,0,0,0,0,0,0,0
2969,jammu & kashmir,kathua,2005,0,0,0,0,0,0,0,0,0,0,0
2970,jammu & kashmir,kulgam,2005,0,0,0,0,0,0,0,0,0,0,0
2971,jammu & kashmir,kupwara,2005,0,0,0,0,0,0,0,0,0,0,0
2972,jammu & kashmir,leh,2005,0,0,0,0,0,0,0,0,0,0,0
2973,jammu & kashmir,poonch,2005,0,0,0,0,0,0,0,0,0,0,0
2974,jammu & kashmir,pulwama,2005,0,0,0,0,0,0,0,0,0,0,0
2975,jammu & kashmir,railways,2005,0,0,0,0,0,0,0,0,0,0,0
2976,jammu & kashmir,rajouri,2005,0,0,0,0,0,0,0,0,0,0,0
2977,jammu & kashmir,ramban,2005,0,0,0,0,0,0,0,0,0,0,0
2978,jammu & kashmir,reasi,2005,0,0,0,0,0,0,0,0,0,0,0
2979,jammu & kashmir,srinagar,2005,0,0,0,0,0,0,0,0,0,0,0
2980,jammu & kashmir,udhampur,2005,0,0,0,0,0,0,0,0,1,0,1
2981,jharkhand,bokaro,2005,0,0,0,0,0,0,2,4,0,3,9
2982,jharkhand,chaibasa,2005,0,0,0,0,0,0,0,0,0,0,0
2983,jharkhand,chatra,2005,0,0,0,0,0,0,3,1,0,4,8
2984,jharkhand,deoghar,2005,0,1,1,0,0,2,3,23,0,1,31
2985,jharkhand,dhanbad,2005,0,0,0,0,0,1,4,1,0,3,9
2986,jharkhand,dhanbad rly.,2005,0,0,0,0,0,0,0,0,0,0,0
2987,jharkhand,dumka,2005,2,0,0,0,0,1,2,2,2,2,11
2988,jharkhand,garhwa,2005,0,1,0,0,0,0,3,1,0,16,21
2989,jharkhand,giridih,2005,3,2,0,0,0,0,15,1,0,0,21
2990,jharkhand,godda,2005,0,0,0,0,0,0,0,0,0,0,0
2991,jharkhand,gumla,2005,0,0,0,0,0,0,4,4,1,1,10
2992,jharkhand,hazaribagh,2005,0,0,0,0,0,0,4,2,2,9,17
2993,jharkhand,jamshedpur,2005,0,1,0,0,0,0,7,3,0,3,14
2994,jharkhand,jamshedpur rly.,2005,0,0,0,0,0,0,0,0,0,0,0
2995,jharkhand,jamtara,2005,1,1,0,0,0,0,3,1,0,5,11
2996,jharkhand,koderma,2005,0,0,0,0,0,1,2,0,0,2,5
2997,jharkhand,latehar,2005,0,0,0,0,0,0,3,2,0,5,10
2998,jharkhand,lohardagga,2005,2,0,0,0,0,1,2,4,0,5,14
2999,jharkhand,pakur,2005,0,1,0,0,0,1,4,3,0,5,14
3000,jharkhand,palamu,2005,0,0,0,0,0,0,0,0,0,0,0
3001,jharkhand,ranchi,2005,0,1,0,0,0,0,5,5,2,26,39
3002,jharkhand,sahebganj,2005,5,0,0,0,0,0,2,3,0,6,16
3003,jharkhand,saraikela,2005,0,0,0,0,0,0,2,1,1,5,9
3004,jharkhand,simdega,2005,0,0,0,0,0,1,1,3,0,3,8
3005,karnataka,bagalkot,2005,1,2,1,1,0,2,12,67,0,52,138
3006,karnataka,bangalore commr.,2005,0,4,0,0,0,0,4,110,11,0,129
3007,karnataka,bangalore rural,2005,0,0,0,0,0,0,0,147,0,0,147
3008,karnataka,belgaum,2005,0,0,0,0,0,0,0,31,0,0,31
3009,karnataka,bellary,2005,0,2,0,0,0,0,0,99,6,0,107
3010,karnataka,bidar,2005,0,0,1,0,0,0,14,31,0,15,61
3011,karnataka,bijapur,2005,4,3,3,0,1,1,14,70,1,44,141
3012,karnataka,chamarajnagar,2005,0,0,0,0,0,0,0,15,0,15,30
3013,karnataka,chickmagalur,2005,1,2,0,0,0,0,0,46,0,46,95
3014,karnataka,chitradurga,2005,1,4,0,0,0,0,3,9,1,13,31
3015,karnataka,dakshin kannada,2005,0,4,0,0,0,0,1,18,0,1,24
3016,karnataka,davanagere,2005,0,1,0,0,0,0,2,12,0,9,24
3017,karnataka,dharwad commr.,2005,0,0,0,0,0,0,0,3,0,3,6
3018,karnataka,dharwad rural,2005,0,0,0,0,0,0,0,16,0,16,32
3019,karnataka,gadag,2005,0,0,0,0,0,0,0,16,0,16,32
3020,karnataka,gulbarga,2005,3,1,1,1,0,1,24,94,3,68,196
3021,karnataka,hassan,2005,0,0,0,0,0,0,0,21,0,21,42
3022,karnataka,haveri,2005,0,0,0,0,0,0,0,11,0,11,22
3023,karnataka,k.g.f.,2005,0,0,0,0,0,0,0,11,0,0,11
3024,karnataka,kodagu,2005,1,1,1,0,0,0,5,0,0,5,13
3025,karnataka,kolar,2005,2,0,1,0,0,0,0,65,0,65,133
3026,karnataka,koppal,2005,0,0,0,0,0,0,0,50,1,0,51
3027,karnataka,mandya,2005,0,0,0,0,0,0,0,31,0,44,75
3028,karnataka,mysore commr.,2005,0,1,0,0,0,0,0,0,0,0,1
3029,karnataka,mysore rural,2005,0,1,0,0,1,0,0,32,1,0,35
3030,karnataka,raichur,2005,2,1,0,0,0,0,0,27,4,0,34
3031,karnataka,railways,2005,0,0,0,0,0,0,0,0,0,0,0
3032,karnataka,shimoga,2005,1,2,0,0,0,0,7,2,0,22,34
3033,karnataka,tumkur,2005,1,1,0,0,0,0,0,43,0,0,45
3034,karnataka,udupi,2005,1,0,0,0,0,0,0,28,0,28,57
3035,karnataka,uttar kannada,2005,0,0,0,0,0,0,0,3,0,0,3
3036,kerala,alapuzha,2005,0,2,0,0,0,0,9,7,0,10,28
3037,kerala,cbcid,2005,0,1,0,0,0,0,0,1,0,1,3
3038,kerala,ernakulam commr.,2005,0,2,0,0,0,0,1,0,0,6,9
3039,kerala,ernakulam rural,2005,0,0,0,0,0,0,6,6,0,5,17
3040,kerala,idukki,2005,0,1,0,0,0,0,9,1,0,5,16
3041,kerala,kannur,2005,0,2,0,0,0,0,10,1,0,8,21
3042,kerala,kasargod,2005,1,2,0,0,0,0,4,1,0,11,19
3043,kerala,kollam,2005,2,5,0,0,0,0,12,5,0,7,31
